jxn_ID	chr	start	end	strand	gencodeID	inGencode	inGencodeStart	inGencodeEnd	Class	isFusion	logFC	t	P.Value	adj.P.Val
chr2:164461528-164463300(+)	chr2	164,461,528	164,463,300	+	ENSMUSG00000045503.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.120050591	3.140548750	0.002344686344	0.046149258
chr19:4011271-4011345(-)	chr19	4,011,271	4,011,345	-	ENSMUSG00000037916.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.083393473	3.140467407	0.002345266883	0.046153192
chr5:74546824-74547106(+)	chr5	74,546,824	74,547,106	+	ENSMUSG00000029227.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.315454161	3.140447539	0.002345408695	0.046153192
chr7:142383540-142385458(-)	chr7	142,383,540	142,385,458	-	ENSMUSG00000007891.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.114646874	3.140332103	0.002346232834	0.046164267
chr13:46615354-46635620(+)	chr13	46,615,354	46,635,620	+	ENSMUSG00000021373.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.260094540	-3.140279861	0.002346605895	0.046166466
chr1:87153410-87153517(-)	chr1	87,153,410	87,153,517	-	ENSMUSG00000026247.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.340253720	-3.140101758	0.002347878150	0.046186353
chr4:123490780-123491693(-)	chr4	123,490,780	123,491,693	-	ENSMUSG00000028649.21	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.290532607	-3.139921748	0.002349164679	0.046206516
chr4:126746687-126747095(-)	chr4	126,746,687	126,747,095	-	ENSMUSG00000028833.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.088720148	3.139771972	0.002350235622	0.046222434
chr15:76327662-76329029(+)	chr15	76,327,662	76,329,029	+	ENSMUSG00000034259.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153887547	3.139696393	0.002350776212	0.046227920
chr3:152214066-152215591(+)	chr3	152,214,066	152,215,591	+	ENSMUSG00000028034.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.172945315	-3.139567289	0.002351699907	0.046235792
chr8:40529208-40536869(+)	chr8	40,529,208	40,536,869	+	ENSMUSG00000031600.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.194230472	-3.139567473	0.002351698595	0.046235792
chr2:120324703-120325185(-)	chr2	120,324,703	120,325,185	-	ENSMUSG00000027291.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.125345175	-3.139330318	0.002353396247	0.046263994
chr11:114671855-114672264(+)	chr11	114,671,855	114,672,264	+	ENSMUSG00000057322.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.096159644	3.139143167	0.002354736754	0.046280047
chr16:20630437-20630780(+)	chr16	20,630,437	20,630,780	+	ENSMUSG00000115293.2	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.606801159	-3.139148714	0.002354697011	0.046280047
chr12:107965886-107989464(-)	chr12	107,965,886	107,989,464	-	ENSMUSG00000048251.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.207905535	-3.139006750	0.002355714321	0.046294110
chr4:154974784-154976261(+)	chr4	154,974,784	154,976,261	+	ENSMUSG00000029056.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.151030962	-3.138936382	0.002356218723	0.046298872
chr4:12157763-12164087(-)	chr4	12,157,763	12,164,087	-	ENSMUSG00000028218.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.110241453	3.138828969	0.002356988866	0.046308855
chr17:26939091-26939316(-)	chr17	26,939,091	26,939,316	-	ENSMUSG00000024194.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.241321861	-3.138746310	0.002357581686	0.046310202
chr19:55074759-55075541(-)	chr19	55,074,759	55,075,541	-	ENSMUSG00000024978.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.145451371	3.138767498	0.002357429714	0.046310202
chr11:119483743-119483836(+)	chr11	119,483,743	119,483,836	+	ENSMUSG00000070327.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.543153070	-3.138639633	0.002358346966	0.046320084
chr3:114133188-114138170(+)	chr3	114,133,188	114,138,170	+	ENSMUSG00000027966.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.654479367	-3.138569900	0.002358847341	0.046324762
chr11:101209481-101210546(-)	chr11	101,209,481	101,210,546	-	ENSMUSG00000006920.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.163023485	3.138485996	0.002359449524	0.046331438
chr11:53583365-53583814(+)	chr11	53,583,365	53,583,814	+	ENSMUSG00000018395.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.083796388	-3.138357890	0.002360369238	0.046341990
chr19:30087315-30088478(+)	chr19	30,087,315	30,088,478	+	ENSMUSG00000024817.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.131585183	-3.138338080	0.002360511487	0.046341990
chr1:52204515-52207300(-)	chr1	52,204,515	52,207,300	-	ENSMUSG00000026103.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.457974371	-3.138008421	0.002362879875	0.046351450
chr11:75692731-75700544(+)	chr11	75,692,731	75,700,544	+	ENSMUSG00000017776.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.781349101	3.138001787	0.002362927559	0.046351450
chr12:85322078-85325307(-)	chr12	85,322,078	85,325,307	-	ENSMUSG00000034290.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.162116920	3.138033760	0.002362697755	0.046351450
chr13:43551699-43554895(-)	chr13	43,551,699	43,554,895	-	ENSMUSG00000021371.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.287067528	3.138018594	0.002362806755	0.046351450
chr19:42284265-42287172(-)	chr19	42,284,265	42,287,172	-	ENSMUSG00000042401.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.178730525	3.138050025	0.002362580859	0.046351450
chr19:46382417-46384219(-)	chr19	46,382,417	46,384,219	-	ENSMUSG00000025228.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.054165907	3.137992859	0.002362991737	0.046351450
chr2:121236868-121243893(-)	chr2	121,236,868	121,243,893	-	ENSMUSG00000043909.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.132028223	-3.137978872	0.002363092275	0.046351450
chr3:114212184-114213217(+)	chr3	114,212,184	114,213,217	+	ENSMUSG00000027966.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.348292299	-3.138173244	0.002361695454	0.046351450
chr2:128623562-128623877(-)	chr2	128,623,562	128,623,877	-	ENSMUSG00000014355.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.111925436	-3.137875737	0.002363833754	0.046360847
chr5:72786777-72789139(-)	chr5	72,786,777	72,789,139	-	ENSMUSG00000029217.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.886581939	3.137761880	0.002364652561	0.046371758
chr7:139575054-139577349(+)	chr7	139,575,054	139,577,349	+	ENSMUSG00000025477.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153180909	3.137677908	0.002365256627	0.046378456
chr5:150788518-150790504(+)	chr5	150,788,518	150,790,504	+	ENSMUSG00000034021.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.174725786	-3.137454653	0.002366863332	0.046399661
chrX:36069985-36075916(+)	chrX	36,069,985	36,075,916	+	ENSMUSG00000031093.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.202541595	-3.137461806	0.002366811838	0.046399661
chr8:46592754-46593469(-)	chr8	46,592,754	46,593,469	-	ENSMUSG00000038225.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.453014609	-3.137374363	0.002367441406	0.046405844
chr4:139454056-139455166(+)	chr4	139,454,056	139,455,166	+	ENSMUSG00000066036.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.157010076	-3.137311142	0.002367896678	0.046409619
chr1:53297187-53298971(+)	chr1	53,297,187	53,298,971	+	ENSMUSG00000026097.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.197661648	-3.137238183	0.002368422179	0.046414769
chr11:23284379-23284547(+)	chr11	23,284,379	23,284,547	+	ENSMUSG00000020290.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.167907735	-3.137186490	0.002368794577	0.046416919
chr4:108826212-108830517(-)	chr4	108,826,212	108,830,517	-	ENSMUSG00000028568.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.082143197	3.137126446	0.002369227195	0.046420247
chr8:22148682-22149860(-)	chr8	22,148,682	22,149,860	-	ENSMUSG00000031478.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.389116553	-3.137075087	0.002369597302	0.046422350
chr1:75442030-75442443(+)	chr1	75,442,030	75,442,443	+	ENSMUSG00000033021.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.844068589	3.137014776	0.002370031989	0.046425718
chr9:113915253-113917994(+)	chr9	113,915,253	113,917,994	+	ENSMUSG00000033392.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.088044121	-3.136589008	0.002373102775	0.046480717
chr3:37409561-37412359(-)	chr3	37,409,561	37,412,359	-	ENSMUSG00000050174.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.287592989	3.136369161	0.002374689839	0.046506646
chr1:169655620-169676826(+)	chr1	169,655,620	169,676,826	+	ENSMUSG00000026678.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258408371	-3.136250612	0.002375546052	0.046510966
chr5:21969130-21969231(-)	chr5	21,969,130	21,969,231	-	ENSMUSG00000042453.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.228477402	-3.136276239	0.002375360939	0.046510966
chr6:71895991-71897112(-)	chr6	71,895,991	71,897,112	-	ENSMUSG00000063884.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.116127909	-3.136229273	0.002375700200	0.046510966
chr4:139436258-139437072(+)	chr4	139,436,258	139,437,072	+	ENSMUSG00000066036.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.224066371	-3.136128656	0.002376427165	0.046514463
chr5:135242541-135243808(+)	chr5	135,242,541	135,243,808	+	ENSMUSG00000002748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.135262529	-3.136095237	0.002376668667	0.046514463
chr6:72843129-72848224(-)	chr6	72,843,129	72,848,224	-	ENSMUSG00000055239.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.093192040	3.136140929	0.002376338482	0.046514463
chr6:147590478-147590568(+)	chr6	147,590,478	147,590,568	+	ENSMUSG00000030301.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.145411392	-3.135801958	0.002378789025	0.046550804
chr14:65824257-65824845(-)	chr14	65,824,257	65,824,845	-	ENSMUSG00000022034.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.410591285	-3.135537312	0.002380703878	0.046583116
chr2:129282098-129284856(-)	chr2	129,282,098	129,284,856	-	ENSMUSG00000048327.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.216765956	-3.135448404	0.002381347495	0.046590549
chr7:28362998-28364297(-)	chr7	28,362,998	28,364,297	-	ENSMUSG00000037552.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.233692467	-3.135396205	0.002381725448	0.046592784
chr6:112649836-112665277(-)	chr6	112,649,836	112,665,277	-	ENSMUSG00000030254.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.232413427	3.135071993	0.002384074195	0.046633568
chr10:112464084-112465132(+)	chr10	112,464,084	112,465,132	+	NA	FALSE	FALSE	FALSE	Novel	FALSE	0.888927095	3.134736762	0.002386505039	0.046673942
chr11:78057820-78057899(+)	chr11	78,057,820	78,057,899	+	ENSMUSG00000061981.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.100626420	3.134666322	0.002387016111	0.046673942
chr2:164879488-164882774(+)	chr2	164,879,488	164,882,774	+	ENSMUSG00000039849.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.125516873	3.134641670	0.002387194997	0.046673942
chr8:70600484-70602231(-)	chr8	70,600,484	70,602,231	-	ENSMUSG00000070003.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.105176034	3.134677235	0.002386936923	0.046673942
chr7:140886844-140887018(+)	chr7	140,886,844	140,887,018	+	ENSMUSG00000025487.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.082390780	3.134473522	0.002388415474	0.046692637
chr3:87989249-87990139(-)	chr3	87,989,249	87,990,139	-	ENSMUSG00000004892.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.147791700	3.134353540	0.002389286706	0.046704501
chr12:110631802-110632639(+)	chr12	110,631,802	110,632,639	+	ENSMUSG00000018707.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.199936531	-3.134286323	0.002389774916	0.046708876
chr9:120304199-120335597(+)	chr9	120,304,199	120,335,597	+	ENSMUSG00000041794.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.730171902	3.134157961	0.002390707507	0.046721935
chr17:86051167-86057675(-)	chr17	86,051,167	86,057,675	-	ENSMUSG00000024135.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.214782359	-3.133991932	0.002391914253	0.046740349
chr8:84544782-84548508(+)	chr8	84,544,782	84,548,508	+	ENSMUSG00000034656.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.212851442	-3.133924336	0.002392405724	0.046744782
chr3:94480349-94484816(+)	chr3	94,480,349	94,484,816	+	ENSMUSG00000028137.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.097456658	-3.133881850	0.002392714680	0.046745649
chr15:89584389-89586258(-)	chr15	89,584,389	89,586,258	-	ENSMUSG00000022621.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.172038098	-3.133817352	0.002393183767	0.046749644
chr11:79241707-79241983(-)	chr11	79,241,707	79,241,983	-	ENSMUSG00000017677.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.169665770	-3.133668861	0.002394264064	0.046765576
chr5:31061965-31062200(+)	chr5	31,061,965	31,062,200	+	ENSMUSG00000013629.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273741890	-3.133502347	0.002395476013	0.046784076
chr2:33003941-33005048(-)	chr2	33,003,941	33,005,048	-	ENSMUSG00000038860.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.106125569	3.133423052	0.002396053355	0.046790179
chr10:128138028-128138117(-)	chr10	128,138,028	128,138,117	-	ENSMUSG00000040043.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273632561	-3.133301189	0.002396940885	0.046798321
chr19:5461158-5461389(+)	chr19	5,461,158	5,461,389	+	ENSMUSG00000024911.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.119168680	3.133293061	0.002397000095	0.046798321
chr13:108175619-108177616(+)	chr13	108,175,619	108,177,616	+	ENSMUSG00000021694.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.131172099	3.133204953	0.002397641985	0.046805681
chr11:119296132-119297804(-)	chr11	119,296,132	119,297,804	-	ENSMUSG00000025580.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.095786003	3.133144142	0.002398085108	0.046809159
chr5:45696167-45696472(+)	chr5	45,696,167	45,696,472	+	ENSMUSG00000015880.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.248404650	-3.132898000	0.002399879497	0.046839009
chr1:158684259-158688512(+)	chr1	158,684,259	158,688,512	+	ENSMUSG00000026587.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.125509755	-3.132816037	0.002400477284	0.046844967
chr2:27085173-27087210(+)	chr2	27,085,173	27,087,210	+	ENSMUSG00000036040.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.735937683	-3.132783439	0.002400715072	0.046844967
chr15:89170616-89171066(-)	chr15	89,170,616	89,171,066	-	ENSMUSG00000036606.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.159879355	-3.132744745	0.002400997361	0.046845301
chr2:166927841-166928957(+)	chr2	166,927,841	166,928,957	+	ENSMUSG00000002718.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.120951278	-3.132607265	0.002402000576	0.046859700
chr14:32333855-32335334(+)	chr14	32,333,855	32,335,334	+	ENSMUSG00000021913.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.197057838	-3.132543274	0.002402467661	0.046860416
chr7:143815674-143816173(-)	chr7	143,815,674	143,816,173	-	ENSMUSG00000031090.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.603829006	-3.132529559	0.002402567782	0.046860416
chr7:56191933-56194209(+)	chr7	56,191,933	56,194,209	+	ENSMUSG00000030451.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.146248231	-3.132290185	0.002404315850	0.046889334
chr9:119242787-119244655(-)	chr9	119,242,787	119,244,655	-	ENSMUSG00000036737.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.145240318	-3.132189318	0.002405052807	0.046898530
chr14:122658779-122664253(+)	chr14	122,658,779	122,664,253	+	ENSMUSG00000041650.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.191308809	-3.132124174	0.002405528870	0.046899274
chr15:82289293-82290403(+)	chr15	82,289,293	82,290,403	+	ENSMUSG00000022456.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.052380038	3.132111448	0.002405621882	0.046899274
chr12:69303961-69304543(+)	chr12	69,303,961	69,304,543	+	ENSMUSG00000020978.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.073021992	3.131836915	0.002407629184	0.046933228
chr4:117881669-117883101(-)	chr4	117,881,669	117,883,101	-	ENSMUSG00000028541.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.546796496	3.131780680	0.002408040547	0.046935742
chr7:30735961-30754808(+)	chr7	30,735,961	30,754,808	+	ENSMUSG00000109224.1	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.130840722	3.131746657	0.002408289460	0.046935742
chr16:18624931-18625011(-)	chr16	18,624,931	18,625,011	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	0.175779001	3.131631030	0.002409135568	0.046946414
chr4:119307882-119310758(-)	chr4	119,307,882	119,310,758	-	ENSMUSG00000060288.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.239020362	3.131599205	0.002409368500	0.046946414
chr10:123002902-123006011(-)	chr10	123,002,902	123,006,011	-	ENSMUSG00000034602.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.152500205	-3.131527093	0.002409896375	0.046949528
chr15:36596098-36596518(-)	chr15	36,596,098	36,596,518	-	ENSMUSG00000022283.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.615075900	-3.131432180	0.002410591321	0.046949528
chr3:101008249-101011785(-)	chr3	101,008,249	101,011,785	-	ENSMUSG00000086564.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.793271788	3.131496636	0.002410119357	0.046949528
chr6:125120972-125121272(+)	chr6	125,120,972	125,121,272	+	ENSMUSG00000063870.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.106484933	-3.131446235	0.002410488405	0.046949528
chr11:61506411-61507627(+)	chr11	61,506,411	61,507,627	+	ENSMUSG00000001039.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.190777033	-3.131094573	0.002413064775	0.046987342
chr9:119513100-119517347(-)	chr9	119,513,100	119,517,347	-	ENSMUSG00000032511.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.622217535	-3.131105188	0.002412986964	0.046987342
chr12:117647116-117658277(+)	chr12	117,647,116	117,658,277	+	ENSMUSG00000041992.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.214480633	3.131008343	0.002413696911	0.046989293
chr7:139523888-139525661(+)	chr7	139,523,888	139,525,661	+	ENSMUSG00000025477.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.163846274	3.131017437	0.002413630237	0.046989293
chr11:69495263-69496508(-)	chr11	69,495,263	69,496,508	-	ENSMUSG00000005237.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.411299273	-3.130769760	0.002415446723	0.047018177
chr5:121359442-121360104(+)	chr5	121,359,442	121,360,104	+	ENSMUSG00000042744.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.143063752	-3.130684426	0.002416072866	0.047020004
chrX:73657148-73657230(-)	chrX	73,657,148	73,657,230	-	ENSMUSG00000002012.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.137035986	-3.130707270	0.002415905228	0.047020004
chr8:70059404-70059752(+)	chr8	70,059,404	70,059,752	+	ENSMUSG00000011306.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.145169176	-3.130541513	0.002417121833	0.047035237
chr7:80095202-80095620(-)	chr7	80,095,202	80,095,620	-	ENSMUSG00000030541.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.135565856	-3.130328229	0.002418688108	0.047060532
chr10:126991675-126992598(+)	chr10	126,991,675	126,992,598	+	ENSMUSG00000078429.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.143844048	3.130171148	0.002419842253	0.047072620
chr2:91938563-91938716(-)	chr2	91,938,563	91,938,716	-	ENSMUSG00000040479.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.092237360	3.130172602	0.002419831568	0.047072620
chr11:34809841-34813325(-)	chr11	34,809,841	34,813,325	-	ENSMUSG00000069910.2	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.450463468	-3.130007961	0.002421041811	0.047085585
chr3:126923970-126928664(-)	chr3	126,923,970	126,928,664	-	ENSMUSG00000032826.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.112475987	-3.130013255	0.002421002887	0.047085585
chr2:36177273-36189074(+)	chr2	36,177,273	36,189,074	+	ENSMUSG00000026887.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.202570647	-3.129961675	0.002421382151	0.047087021
chr7:25621091-25621423(+)	chr7	25,621,091	25,621,423	+	ENSMUSG00000057229.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.427114166	3.129822219	0.002422407835	0.047101782
chr11:5780634-5783891(+)	chr11	5,780,634	5,783,891	+	ENSMUSG00000083844.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.460004442	-3.129637974	0.002423763567	0.047122957
chr1:171256433-171256527(+)	chr1	171,256,433	171,256,527	+	ENSMUSG00000006403.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.378112444	-3.129476906	0.002424949326	0.047130451
chr14:25658272-25662939(+)	chr14	25,658,272	25,662,939	+	ENSMUSG00000007817.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.206317499	3.129484146	0.002424896019	0.047130451
chr15:83578702-83580067(-)	chr15	83,578,702	83,580,067	-	ENSMUSG00000016757.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.117594729	-3.129498751	0.002424788476	0.047130451
chr8:46105290-46116181(-)	chr8	46,105,290	46,116,181	-	ENSMUSG00000038291.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.162276277	3.129343705	0.002425930345	0.047144331
chrX:8203549-8203791(-)	chrX	8,203,549	8,203,791	-	ENSMUSG00000031169.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.144063965	3.129262517	0.002426528473	0.047150768
chr11:107704441-107705776(-)	chr11	107,704,441	107,705,776	-	ENSMUSG00000020722.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.387228484	3.129216729	0.002426865865	0.047150855
chr6:60818364-60828723(-)	chr6	60,818,364	60,828,723	-	ENSMUSG00000025889.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.678564039	3.129189476	0.002427066698	0.047150855
chr14:61632482-61635524(-)	chr14	61,632,482	61,635,524	-	ENSMUSG00000097589.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.853471928	-3.129115272	0.002427613604	0.047156294
chr4:130009404-130009481(+)	chr4	130,009,404	130,009,481	+	ENSMUSG00000028782.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.094452845	3.129035266	0.002428203403	0.047158819
chr8:83395591-83397001(+)	chr8	83,395,591	83,397,001	+	ENSMUSG00000002190.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.406942978	-3.129025226	0.002428277424	0.047158819
chr18:67405513-67407265(-)	chr18	67,405,513	67,407,265	-	ENSMUSG00000024527.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.111423337	3.128877230	0.002429368828	0.047159278
chr18:71446446-71456870(-)	chr18	71,446,446	71,456,870	-	ENSMUSG00000060534.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273533040	-3.128902405	0.002429183140	0.047159278
chr2:130564226-130564307(+)	chr2	130,564,226	130,564,307	+	ENSMUSG00000037740.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.146412328	3.128888193	0.002429287964	0.047159278
chr2:137005053-137043999(+)	chr2	137,005,053	137,043,999	+	ENSMUSG00000027281.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.404835145	-3.128930236	0.002428977880	0.047159278
chr15:77808023-77812879(-)	chr15	77,808,023	77,812,879	-	ENSMUSG00000022443.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.219281837	-3.128792887	0.002429991019	0.047166174
chr15:89428543-89428713(-)	chr15	89,428,543	89,428,713	-	ENSMUSG00000022617.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.163665725	3.128686864	0.002430773358	0.047176176
chr14:32341329-32342039(+)	chr14	32,341,329	32,342,039	+	ENSMUSG00000021913.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.186550863	-3.128365571	0.002433145588	0.047217029
chr13:77332457-77334268(+)	chr13	77,332,457	77,334,268	+	ENSMUSG00000071252.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.264663515	-3.128234477	0.002434114126	0.047230636
chr6:136582465-136587044(+)	chr6	136,582,465	136,587,044	+	ENSMUSG00000030213.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.130505498	-3.128145096	0.002434774693	0.047238265
chr14:57439774-57440930(+)	chr14	57,439,774	57,440,930	+	ENSMUSG00000040040.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.203750623	-3.128046520	0.002435503402	0.047247215
chr19:42287997-42297653(-)	chr19	42,287,997	42,297,653	-	ENSMUSG00000042401.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.177582679	3.127960740	0.002436137685	0.047254331
chr3:94885740-94886074(-)	chr3	94,885,740	94,886,074	-	ENSMUSG00000005779.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.082414391	3.127870218	0.002436807205	0.047256941
chr5:144881818-144882506(-)	chr5	144,881,818	144,882,506	-	ENSMUSG00000038780.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.109668765	3.127872180	0.002436792689	0.047256941
chr10:128733638-128734087(-)	chr10	128,733,638	128,734,087	-	ENSMUSG00000025357.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.359394703	-3.127756855	0.002437645894	0.047267217
chr17:20951432-20954614(+)	chr17	20,951,432	20,954,614	+	ENSMUSG00000007564.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.055885737	3.127690117	0.002438139765	0.047267217
chrX:73789873-73790030(+)	chrX	73,789,873	73,790,030	+	ENSMUSG00000002014.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.123646433	3.127717105	0.002437940038	0.047267217
